ABN|FundName|USI|ProductName|ContributionRestrictions|From|To
81551814935|NICHOLAS & ANITA PLAYOUST SUPERANNUATION FUND|81551814935001|Nicholas & Anita Playoust Superannuation Fund|N|2018-02-06|9999-12-31
81557880011|THE NICHOLAS HARCOCK SUPERANNUATION FUND|81557880011001|The Nicholas Harcock Superannuation Fund|N|2013-07-01|9999-12-31
81557964989|SA AMBULANCE SERVICE SUPERANNUATION SCHEME SUPER SA SUPE0001|81557964989001|SA Ambulance Superannuation Scheme - Super SA|Y|2014-03-10|9999-12-31
81598608263|The Trustee for Steven Robert Smith PSF|81598608263001|Steven Robert Smith Psf|N|2013-07-01|9999-12-31
81614583293|STRACHAN PRIVATE SUPERANNUATION FUND|81614583293001|Strachan Private Superannuation Fund|N|2013-07-01|9999-12-31
81645830804|The Trustee for Kardachi Noirjean Super Fund|81645830804001|Kardachi Noirjen Super Fund|N|2014-05-30|9999-12-31
81729945583|F J R MADDISON PRIVATE SUPERANNUATION FUND|81729945583001|F J R Maddison Private Superannuation Fund|N|2013-07-01|9999-12-31
81740791866|GAVIN OLIVER PRIVATE SUPERANNUATION FUND|81740791866001|Gavin Oliver Private Superannuation Fund|N|2013-07-01|9999-12-31
81759965198|I J GALLOWAY PRIVATE SUPERANNUATION FUND|81759965198001|I J Galloway Private Superannuation Fund|N|2013-07-01|9999-12-31
81809356228|MANTON SUPERANNUATION FUND|81809356228001|Manton Superannuation Fund|N|2013-07-01|9999-12-31
81857767806|DAMIAN ROWAN SUPER FUND|81857767806001|Damian Rowan Super Fund|N|2013-07-01|9999-12-31
81910356078|HARCALO SUPER FUND|81910356078001|Harcalo Super Fund|N|2013-07-01|9999-12-31
81928366990|The Trezise Superannuation Fund|81928366990001|The Trezise Superannuation Fund|N|2013-07-01|9999-12-31
81932639940|THE TRUSTEE FOR AUSTRALIAN ELIGIBLE ROLLOVER FUND|81932639940211|Australian Eligible Rollover Fund - AERF|Y|2013-07-01|9999-12-31
81932639940|THE TRUSTEE FOR AUSTRALIAN ELIGIBLE ROLLOVER FUND|81932639940212|Australian Eligible Rollover Fund - MLC|Y|2013-07-01|9999-12-31
81932639940|THE TRUSTEE FOR AUSTRALIAN ELIGIBLE ROLLOVER FUND|81932639940213|Australian Eligible Rollover Fund - PS|Y|2013-07-01|9999-12-31
81932639940|THE TRUSTEE FOR AUSTRALIAN ELIGIBLE ROLLOVER FUND|81932639940214|Australian Eligible Rollover Fund - REST|Y|2013-07-01|9999-12-31
81933427654|BRIAN THOMAS GRAHAM PERSONAL SUPERANNUATION FUND|81933427654001|Brian Thomas Graham Personal Superannuation Fund|N|2013-07-01|9999-12-31
81950152572|PAUL JAMES CONNOLLY SUPER FUND|81950152572001|Paul James Connolly Superannuation Fund|N|2013-07-01|9999-12-31
81955832988|M W BROWN PRIVATE SUPERANNUATION FUND|81955832988001|M W Brown Private Superannuation Fund|N|2013-07-01|9999-12-31
82004832237|AVWRAP RETIREMENT SERVICE|82004832237061|AvWrap Retirement Service - Super|N|2014-11-03|9999-12-31
82004832237|AVWRAP RETIREMENT SERVICE|82004832237062|AvWrap Retirement Service - Pension|Y|2014-07-01|9999-12-31
82004832237|AVWRAP RETIREMENT SERVICE|82004832237103|AvWrap Retirement Service - TA Pension|Y|2014-07-01|9999-12-31
82004832237|AVWRAP RETIREMENT SERVICE|82004832237178|Acquire Retirement Service - Super|N|2014-11-03|9999-12-31
82004832237|AVWRAP RETIREMENT SERVICE|82004832237179|Acquire Retirement Service - Pension|Y|2014-08-08|9999-12-31
82127429436|A G MURRAY PRIVATE SUPER FUND|82127429436001|A G Murray Private Super Fund|N|2013-07-01|9999-12-31
82143851425|B J GARLICK SUPERANNUATION FUND|82143851425001|B J Garlick Superannuation Fund|N|2013-07-01|9999-12-31
82144194929|The trustee for gesb super|82144194929050|GESB Super Scheme|Y|2013-10-31|9999-12-31
82171690812|G SINGLETON PRIVATE SUPERANNUATION FUND|82171690812001|G Singleton Private Superannuation Fund|N|2013-07-01|9999-12-31
82190409172|KEN CORNISH PRIVATE PENSION FUND|82190409172001|Ken Cornish Private Pension Fund|N|2013-07-01|9999-12-31
82369436927|THE JONDALE SUPERANNUATION FUND|82369436927001|The Jondale Superannuation Fund|N|2013-07-01|9999-12-31
82488451329|MICHAEL & PATRICIA FAWCETT SUPERANNUATION FUND|82488451329001|Michael & Patricia Fawcett Superannuation Fund|N|2013-07-01|9999-12-31
82545081485|JACKSON FAMILY SUPERANNUATION FUND|82545081485001|Jackson Family Superannuation Fund|N|2013-07-01|9999-12-31
82559656447|P B SULLIVAN PRIVATE SUPERANNUATION FUND|82559656447001|P B Sullivan Private Superannuation Fund|N|2013-07-01|9999-12-31
82567812424|L & B KAYE SUPER FUND|82567812424001|L & B Kaye Super Fund|N|2013-07-01|9999-12-31
82582757069|RONALD F BELL PERSONAL SUPER FUND|82582757069001|Ronald F Bell Personal Superannuation Fund|N|2013-07-01|9999-12-31
82620485988|DARRYL KENNETH FITCH PRIVATE SUPER FUND|82620485988001|Darryl Kenneth Fitch Private Superannuation Fund|N|2013-07-01|9999-12-31
82721010148|RANKINE ROBERT SUPERANNUATION FUND|82721010148001|Robert Rankine Superannuation Fund|N|2013-07-01|9999-12-31
82810851250|The Trustee for SMF ELIGIBLE ROLLOVER FUND|RSA0114AU|SMF Eligible Rollover Fund|N|2013-07-01|9999-12-31
82850140159|A TAYLOR PRIVATE SUPERANNUATION FUND|82850140159001|A. Taylor Private Superannuation Fund|N|2013-07-01|9999-12-31
82856072632|THE ALFRICH SUPER FUND|82856072632001|The Alfrich Super Fund|N|2016-08-02|9999-12-31
82890650204|The trustee for POWERWRAP MASTER PLAN|82890650204001|Powerwrap Master Plan|N|2013-07-01|9999-12-31
82924151102|KLUSS ALLOCATED PENSION FUND|82924151102001|Kluss Allocated Pension Fund|N|2013-07-01|9999-12-31
82988114226|N MCGRATH PENSION FUND|82988114226001|N Mcgrath Pension Fund|N|2013-07-01|9999-12-31
82995176416|DE VRIES SUPERANNUATION FUND|82995176416001|de Vries Superannuation Fund|N|2013-07-01|9999-12-31
83032362996|HALFWAY HOUSE SUPER FUND|83032362996001|Halfway House Superannuation Fund|N|2013-07-01|9999-12-31
83115769172|The Trustee for DR T C CHONG SUPERANNUATION FUND|83115769172001|Dr T C Chong Superannuation Fund|N|2013-07-01|9999-12-31
83137814488|ARENDSEN L M SUPERANNUATION FUND|83137814488001|Arendsen L M Superannuation Fund|N|2013-07-01|9999-12-31
83138326830|SCHWAGER SUPERANNUATION|83138326830001|Schwager Superannuation|N|2013-07-01|9999-12-31
83201621542|FINNEY FAMILY SUPERANNUATION FUND|83201621542001|Finney Family Superannuation Fund|N|2013-07-01|9999-12-31
83245376219|THE JAMES SUPERANNUATION FUND|83245376219001|The James Superannuation Fund|N|2013-11-28|9999-12-31
83396611584|P A BURNS SUPERANNUATION FUND|83396611584001|P A Burns Superannuation Fund|N|2013-07-01|9999-12-31
83403154332|Mensinga Superannuation Fund|83403154332001|Mensinga Superannuation Fund|N|2013-07-01|9999-12-31
83443356095|JENNY DOREIAN PRIVATE SUPERANNUATION FUND|83443356095001|Jenny Doreian Private Superannuation Fund|N|2013-07-01|9999-12-31
83490759952|55/63 PRIVATE SUPERANNUATION FUND|83490759952001|55/63 Private Superannuation Fund|N|2013-07-01|9999-12-31
83536703471|T A WILLIAMS PRIVATE SUPERANNUATION FUND|83536703471001|T A Williams Private Superannuation Fund|N|2013-07-01|9999-12-31
83617127339|CHRISTINE JILLIAN PEZZUTTI PRIVATE SUPERANNUATION FUND|83617127339001|Christine Jillian Pezzutti Private Superannuation Fund|N|2013-07-01|9999-12-31
83810127567|The Trustee for ANZ AUSTRALIA STAFF SUPERANNUATION SCHEME|83810127567801|ANZ AUSTRALIAN STAFF SUPERANNUATION SCHEME|N|2014-10-15|9999-12-31
83810127567|The Trustee for ANZ AUSTRALIA STAFF SUPERANNUATION SCHEME|83810127567898|ANZ Australian Staff Superannuation Scheme - Pension|Y|2014-10-15|9999-12-31
83826692516|D W FERGUSSON SUPER FUND|83826692516001|D W Fergusson Super Fund|N|2013-07-01|9999-12-31
83916885541|FLEMING FAMILY SUPERANNUATION FUND|83916885541001|Fleming Family Superannuation Fund|N|2013-07-01|9999-12-31
83953436008|The Trustee for BT LIFETIME SUPER PERSONAL PLAN|BTA0135AU|BT Lifetime - Flexible Pension|Y|2013-07-01|9999-12-31
83953436008|The Trustee for BT LIFETIME SUPER PERSONAL PLAN|BTA0137AU|BT Lifetime - Personal Super|Y|2013-07-01|9999-12-31
83997082793|D V P PRIVATE SUPERANNUATION FUND|83997082793001|D V P Private Superannuation Fund|N|2013-07-01|9999-12-31
84096455472|R F & P E MIRAGLIOTTA PRIVATE SUPERANNUATION FUND|84096455472001|R F & P E Miragliotta Private Superannuation Fund|N|2013-07-01|9999-12-31
84119839059|MORRISON FAMILY SUPER FUND|84119839059001|Morrison Family Superannuation Fund|N|2013-07-01|9999-12-31
84125796172|STEPHEN JOHN COLBECK PRIVATE SUPER FUN|84125796172001|Stephen John Colbeck Private Superannuation Fund|N|2013-07-01|9999-12-31
84173402248|PETER FAMILY SUPER FUND|84173402248001|Peter Family Superannuation Fund|N|2013-07-01|9999-12-31
84294185431|TEAGUE FAMILY SUPERANNUATION FUND|84294185431001|Teague Family Superannuation Fund|N|2013-07-01|9999-12-31
84338037027|The trustee for HABIBOGLU SUPERANNUATION FUND|84338037027001|Habiboglu Superannuation Fund|N|2019-02-06|9999-12-31
84350893098|THE TURNBULL FAMILY SUPER FUND|84350893098001|The Turnbull Family Super Fund|N|2013-07-01|9999-12-31
84409765173|JANDIC SUPER FUND|84409765173001|Jandic Superannuation Fund|N|2013-07-01|9999-12-31
84421446069|AVSUPER FUND|84421446069001|AvSuper|N|2013-07-01|9999-12-31
84421446069|AVSUPER FUND|84421446069002|AvSuper Income Stream|Y|2016-08-26|9999-12-31
84437140301|A & L THOMAS PRIVATE SUPERANNUATION FUND|84437140301001|A & L Thomas Private Superannuation Fund|N|2013-07-01|9999-12-31
84437296489|Joseph Sakrouge Superannuation Fund|84437296489001|Joseph Sakrouge Superannuation Fund|N|2013-07-01|9999-12-31
84478241277|MANGALSON FAMILY SUPER FUND|84478241277001|Mangalson Family Superannuation Fund|N|2013-07-01|9999-12-31
84575374657|C & J SUPERANNUATION FUND|84575374657001|C & J Superannuation Fund|N|2013-07-01|9999-12-31
84577907295|NORTHSTEAD HOLDINGS PTY LTD PRIVATE SUPER FUND|84577907295001|Northstead Holdings Pty Ltd Private Super Fund|N|2013-07-01|2019-06-30
84588942827|The Trustee for EHSP Super Fund|84588942827001|EHSP SUPER FUND|N|2016-02-17|9999-12-31
84594972921|J M COLE PRIVATE SUPER FUND|84594972921001|J M Cole Private Super Fund|N|2013-07-01|9999-12-31
84724544894|LOGIE FAMILY SUPER FUND|84724544894001|Logie Family Super Fund|N|2013-07-01|9999-12-31
84768709740|The Trustee for The Dean Superannuation Fund|84768709740001|The Dean Superannuation Fund|N|2013-07-01|9999-12-31
84862792250|ANIMAL INVESTMENTS|84862792250001|Animal Investments|N|2013-07-01|9999-12-31
84881615537|T E & C C HEYDE SUPERANNUATION FUND|84881615537001|TE & CC Heyde Superannuation Fund|N|2013-07-01|9999-12-31
84914572013|SUSAN WALSH PRIVATE SUPERANNUATION FUND|84914572013001|Susan Walsh Private Superannuation Fund|N|2013-07-01|9999-12-31
84946022757|A Eppe Superannuation Fund|84946022757001|A Eppe Superannuation Fund|N|2013-07-01|9999-12-31
84955270376|GILLESPIE SUPER FUND|84955270376001|Gillespie Super Fund|N|2013-07-01|9999-12-31
85031406482|H G CLEAR PRIVATE SUPERANNUATION FUND|85031406482001|H G Clear Private Superannuation Fund|N|2013-07-01|9999-12-31
85163125982|The Pescatore Super Fund|85163125982001|The Pescatore Super Fund|N|2013-07-01|9999-12-31
85197231670|W B JONES PRIVATE SUPERANNUATION FUND|85197231670001|W B Jones Private Superannuation Fund|N|2013-07-01|9999-12-31
85205432644|The Trustee for Eltonik Super Fund|85205432644001|Eltonik Super Fund|N|2013-07-01|9999-12-31
85220069943|The Trustee for Dragonfly Domain Superannuation Fund|85220069943001|Dragonfly Domain Superannuation Fund|N|2013-07-01|9999-12-31
85225795687|DE CANHA SUPERANNUATION FUND|85225795687001|De Canha Superannuation Fund|N|2013-07-01|9999-12-31
85373326307|TONY TILDEN SUPERANNUATION FUND|85373326307001|Tony Tilden Superannuation Fund|N|2013-07-01|9999-12-31
85374639727|KEITH VAN EYK SUPERANNUATION FUND|85374639727001|Keith Van Eyk Superannuation Fund|N|2013-07-01|9999-12-31
85403276500|Harrison Superannuation Fund|85403276500001|Harrison Superannuation Fund|N|2013-07-01|9999-12-31
85428181127|REGENT SUPERANNUATION FUND|85428181127001|Regent Superannuation Fund|N|2013-07-01|9999-12-31
85456406673|COLIN MCGINN PRIVATE ALLOCATED PENSION FUND|85456406673001|Colin Mcginn Private Allocated Pension Fund|N|2013-07-01|9999-12-31
85502108833|THE TRUSTEE FOR TELSTRA SUPERANNUATION SCHEME|TLS0100AU|Telstra Superannuation Scheme|N|2014-11-03|9999-12-31
85516344330|CAMPBELLS ACH SUPERANNUATION FUND|85516344330001|Campbells ACH Superannuation Fund|N|2013-07-01|9999-12-31
85534253769|The Trustee for Vinecombe Superannuation Fund|85534253769001|Vinecombe Superannuation Fund|N|2013-07-01|9999-12-31
85571332201|The Trustee for BUILDING UNIONS SUPERANNUATION SCHEME QLD|BUS0002AU|BUSSQ|N|2013-07-01|9999-12-31
85571332201|The Trustee for BUILDING UNIONS SUPERANNUATION SCHEME QLD|BUS0005AU|BUSSQ PENSIONS|Y|2016-05-17|9999-12-31
85595700101|M J JOYCE PRIVATE SUPERANNUATION FUND|85595700101001|M J Joyce Private Superannuation Fund|N|2013-07-01|9999-12-31
85747635634|CADAH SUPERANNUATION FUND|85747635634001|Cadah Superannuation Fund|N|2013-07-01|9999-12-31
85748376136|WAPNAH SUPER FUND|85748376136001|Wapnah Super Fund|N|2013-07-01|9999-12-31
85787363391|The trustee for R F & K M Drage Private Super Fund|85787363391001|R F & K M Drage Private Super Fund|N|2013-07-01|9999-12-31
85815807879|KEENAN SUPERANNUATION FUND|85815807879001|Keenan Superannuation Fund|N|2013-07-01|9999-12-31
85861537305|ALBERT JOSEPH MORETTI PRIVATE SUPERANNUATION FUND|85861537305001|Albert Joseph Moretti Private Superannuation Fund|N|2013-07-01|9999-12-31
85894637037|EMERGENCY SERVICES SUPERANNUATION SCHEME|85894637037004|ESSSuper Lump Sum Account|N|2013-07-01|9999-12-31
85894637037|EMERGENCY SERVICES SUPERANNUATION SCHEME|ESS0001AU|ESSSuper Beneficiary Account|N|2013-07-01|9999-12-31
85894637037|EMERGENCY SERVICES SUPERANNUATION SCHEME|ESS0003AU|ESSSuper Accumulation plan|N|2013-07-01|9999-12-31
85920905191|D M CLAMPETT PRIVATE SUPERANNUATION FUND|85920905191001|D M Clampett Private Superannuation Fund|N|2013-07-01|9999-12-31
85945681973|The Trustee for AUSTRALIA'S UNCLAIMED SUPER FUND|APF0100AU|AUSFund|Y|2014-07-01|9999-12-31
85946763809|The Trustee for THE HACKETT SUPERANNUATION FUND|85946763809001|The Hackett Superannuation Fund|N|2013-07-01|2019-06-30
85977964496|The Trustee for VICTORIAN SUPERANNUATION FUND|85977964496001|VicSuper FutureSaver|N|2013-07-01|9999-12-31
85977964496|The Trustee for VICTORIAN SUPERANNUATION FUND|85977964496002|VicSuper Flexible Income|Y|2013-07-01|9999-12-31
85977964496|The Trustee for VICTORIAN SUPERANNUATION FUND|85977964496003|VicSuper Guaranteed Income|Y|2015-04-24|9999-12-31
85977964496|The Trustee for VICTORIAN SUPERANNUATION FUND|85977964496004|VicSuper Term Alocated Pension|Y|2018-10-09|9999-12-31
86011680837|ARTHUR BLOORE SUPERANNUATION FUND|86011680837001|Arthur Bloore Superannuation Fund|N|2013-07-01|9999-12-31
86031120071|KITCHING FAMILY SUPERANNUATION FUND|86031120071001|Kitching Family Superannuation Fund|N|2013-07-01|9999-12-31
86037210353|B R MCINTYRE PRIVATE SUPERANNUATION FUND|86037210353001|B R Mcintyre Private Superannuation Fund|N|2013-07-01|9999-12-31
86045086960|ANGELA ZHU SUPERANNUATION FUND|86045086960001|Angela Zhu Superannuation Fund|N|2013-07-01|9999-12-31
86099007424|The trustee for Julian Bavin Super Fund|86099007424001|Julian Bavin Super Fund|N|2014-07-01|9999-12-31
86130396586|KEVIN GALE RETIREMENT FUND|86130396586001|Kevin Gale Retirement Fund|N|2013-07-01|9999-12-31
86175314322|FORD SUPERANNUATION FUND|86175314322001|Ford Superannuation Fund|N|2013-07-01|9999-12-31
86273454758|R C MURRAY PRIVATE SUPERANNUATION FUND|86273454758001|R C Murray Private Superannuation Fund|N|2013-07-01|9999-12-31
86284104676|The Trustee for Dudarz Superfund|86284104676001|Dudarz Super Fund|N|2014-09-28|9999-12-31
86325417916|W J & J A WILLIAMS PRIVATE SUPER FUND|86325417916001|W J & J A Williams Private Super Fund|N|2013-07-01|9999-12-31
86372346848|JOHN HAWKLESS SUPERANNUATION TRUST|86372346848001|John Hawkless Superannuation Trust|N|2013-07-01|9999-12-31
86404075709|MAKEPEACE FAMILY SUPER FUND|86404075709001|Makepeace Family Super Fund|N|2013-07-01|9999-12-31
86656654246|The Trustee for Mehlman Family Super Fund|86656654246001|Mehlman Family Super Fund|N|2013-07-01|9999-12-31
86664654341|The Trustee for STATEPLUS RETIREMENT FUND|86664654341001|State Super Tailored Super Plan|N|2013-07-01|2019-06-30
86664654341|The Trustee for STATEPLUS RETIREMENT FUND|86664654341002|State Super Flexible Income Plan|N|2013-07-01|2019-06-30
86664654341|The Trustee for STATEPLUS RETIREMENT FUND|86664654341003|State Super Transition to Retirement Pension|Y|2018-10-01|2019-06-30
86664654341|The Trustee for STATEPLUS RETIREMENT FUND|SSI0009AU|State Super Allocated Pension Fund|N|2013-07-01|2019-06-30
86664654341|The Trustee for STATEPLUS RETIREMENT FUND|SSI0017AU|State Super Personal Retirement Plan|N|2013-07-01|2019-06-30
86723903114|The trustee for BYRNE SUPERFUND|86723903114001|Byrne Super Fund|N|2016-08-11|9999-12-31
86784327369|LINDSAY PEARSON PRIVATE PENSION FUND|86784327369001|Lindsay Pearson Private Pension Fund|N|2013-07-01|9999-12-31
86796956549|The trustee for the DG Mulready Private Superannuation Fund|86796956549001|Dg Mulready Private Superannuation Fund|N|2013-07-01|9999-12-31
86804089079|THOMAS OWEN ASPINALL PRIVATE SUPER FUN|86804089079001|Thomas Owen Aspinall Private Superannuation Fund|N|2013-07-01|9999-12-31
86816576466|The Trustee for P M BEART SMALL APRA FUND|86816576466001|P M Beart Small Apra Fund|N|2013-07-01|9999-12-31
86819984531|C B BELL SUPERANNUATION FUND|86819984531001|C B Bell Superannuation Fund|N|2013-07-01|9999-12-31
86820688307|J L BAKER PRIVATE SUPERANNUATION FUND|86820688307001|J L Baker Private Superannuation Fund|N|2013-07-01|9999-12-31
86884848003|DAVID MCNEILL PERSONAL SUPER FUND|86884848003001|David McNiell Personal Superannuation Fund|N|2013-07-01|9999-12-31
86950149716|THANDIWE SUPER FUND|86950149716001|Thandiwe Superannuation Fund|N|2013-07-01|9999-12-31
86980542466|P A GELFI PRIVATE SUPERANNUATION FUND|86980542466001|P A Gelfi Private Superannuation Fund|N|2013-07-01|2019-06-30
86984605162|ARUNDELL FAMILY SUPER FUND|86984605162001|Arundell Family Super Fund|N|2013-07-01|9999-12-31
86989261102|T E ROGNEDA SUPERANNUATION FUND|86989261102001|T E Rogneda Superannuation Fund|N|2013-07-01|9999-12-31
87057378876|CAROLYN JONES SUPERANNUATION FUND|87057378876001|Carolyn Jones Superannuation Fund|N|2013-07-01|9999-12-31
87150996975|The Trustee for Candace Parks Superannuation Fund|87150996975001|Candace Parks Superannuation Fund|N|2013-07-01|9999-12-31
87155270142|MARGO BEILBY SUPER FUND|87155270142001|Margo Beilby Super Fund|N|2013-07-01|9999-12-31
87184313129|ANNAT SUPERANNUATION FUND|87184313129001|Annat Superannuation Fund|N|2013-07-01|9999-12-31
87265359628|GAMBLE FAMILY SUPERANNUATION FUND|87265359628001|Gamble Family Superannuation Fund|N|2013-07-01|9999-12-31
87288989672|K D O'CONNELL PRIVATE SUPERANNUATION FUND|87288989672001|K D O'connell Private Superannuation Fund|N|2013-07-01|9999-12-31
87336819060|BUNDALEER PRIVATE SUPERANNUATION FUND|87336819060001|Bundaleer Private Superannuation Fund|N|2013-07-01|9999-12-31
87388083517|Superuss Superannuation Fund|87388083517001|Superuss Superannuation Fund|N|2013-07-01|9999-12-31
87549134235|Gibson Family Superannuation Fund|87549134235001|Gibson Family Superannuation Fund|N|2013-07-01|9999-12-31
87849288224|ANSON SUPERANNUATION FUND|87849288224001|ANSON SUPERANNUATION FUND|N|2014-06-17|9999-12-31
87849598448|THE BRIAN WATT SUPERANNUATION FUND|87849598448001|The Brian Watt Superannuation Fund|N|2013-07-01|9999-12-31
87883998803|The Trustee for CHALLENGER RETIREMENT FUND|CIT0101AU|Challenger Guaranteed Allocated Pension|N|2013-07-01|9999-12-31
87883998803|The Trustee for CHALLENGER RETIREMENT FUND|CIT0102AU|Challenger Guaranteed Personal Superannuation|N|2013-07-01|9999-12-31
